datetime,msn,location,daily_consumption_load,energy_supplied,energy_billed,Temperature (deg_C),,,,
01-01-2021 20:30,3F42A75F,Mumbai,4.11,4.45,3.97,35,,,,
01-01-2021 20:45,3F42A75F,Mumbai,2.32,2.36,2.35,24,,,,
01-01-2021 21:00,3F42A75F,Mumbai,0.61,0.67,0.63,37,,,,
01-01-2021 21:15,3F42A75F,Mumbai,4.45,5,4.28,28,,,,
01-01-2021 21:30,3F42A75F,Mumbai,0.52,0.57,0.5,19,,,,
01-01-2021 21:45,3F42A75F,Mumbai,0.47,0.53,0.49,19,,,,
01-01-2021 22:00,3F42A75F,Mumbai,4.83,5,4.66,33,,,,
01-01-2021 22:15,3F42A75F,Mumbai,0.5,0.54,0.48,40,,,,
01-01-2021 22:30,3F42A75F,Mumbai,1.53,1.76,1.51,39,,,,
01-01-2021 22:45,3F42A75F,Mumbai,0.88,1.07,0.91,25,,,,
01-01-2021 23:00,3F42A75F,Mumbai,4.14,4.46,4.25,35,,,,
01-01-2021 23:15,3F42A75F,Mumbai,1.33,1.34,1.27,21,,,,
01-01-2021 23:30,3F42A75F,Mumbai,4.56,4.97,4.73,14,,,,
01-01-2021 23:45,3F42A75F,Mumbai,3.43,3.94,3.48,21,,,,
02-01-2021 00:00,3F42A75F,Mumbai,0.56,0.57,0.54,23,,,,
02-01-2021 00:15,3F42A75F,Mumbai,3.8,3.75,3.64,29,,,,
02-01-2021 00:30,3F42A75F,Mumbai,1.64,1.91,1.71,16,,,,
02-01-2021 00:45,3F42A75F,Mumbai,1.63,1.8,1.67,13,,,,
02-01-2021 01:00,3F42A75F,Mumbai,2.5,2.6,2.47,22,,,,
02-01-2021 01:15,3F42A75F,Mumbai,2.44,2.8,2.52,15,,,,
02-01-2021 01:30,3F42A75F,Mumbai,4.05,4.06,3.97,26,,,,
02-01-2021 01:45,3F42A75F,Mumbai,3.29,3.26,3.15,30,,,,
02-01-2021 02:00,3F42A75F,Mumbai,2.54,2.98,2.57,34,,,,
02-01-2021 02:15,3F42A75F,Mumbai,2.69,2.85,2.65,33,,,,
02-01-2021 02:30,3F42A75F,Mumbai,2.63,2.78,2.71,11,,,,
02-01-2021 02:45,3F42A75F,Mumbai,3.54,3.63,3.56,21,,,,
02-01-2021 03:00,3F42A75F,Mumbai,4.4,4.93,4.45,11,,,,
02-01-2021 03:15,3F42A75F,Mumbai,3.36,3.33,3.32,12,,,,
02-01-2021 03:30,3F42A75F,Mumbai,3.5,4.14,3.6,36,,,,
02-01-2021 03:45,3F42A75F,Mumbai,1.1,1.15,1.09,31,,,,
02-01-2021 04:00,3F42A75F,Mumbai,4.38,4.62,4.38,25,,,,
02-01-2021 04:15,3F42A75F,Mumbai,2.34,2.42,2.41,39,,,,
02-01-2021 04:30,3F42A75F,Mumbai,1.64,1.64,1.63,24,,,,
02-01-2021 04:45,3F42A75F,Mumbai,2.03,2.05,1.95,23,,,,
02-01-2021 05:00,3F42A75F,Mumbai,4.48,4.78,4.47,11,,,,
02-01-2021 05:15,3F42A75F,Mumbai,2.12,2.16,2.04,18,,,,
02-01-2021 05:30,3F42A75F,Mumbai,3.34,3.94,3.41,31,,,,
02-01-2021 05:45,3F42A75F,Mumbai,1.62,1.69,1.67,12,,,,
02-01-2021 06:00,3F42A75F,Mumbai,2.86,3.3,2.85,11,,,,
02-01-2021 06:15,3F42A75F,Mumbai,3.83,4.33,4.02,39,,,,
02-01-2021 06:30,3F42A75F,Mumbai,2.52,3.02,2.6,34,,,,
02-01-2021 06:45,3F42A75F,Mumbai,2.91,2.83,2.82,10,,,,
02-01-2021 07:00,3F42A75F,Mumbai,2.29,2.29,2.25,23,,,,
02-01-2021 07:15,3F42A75F,Mumbai,1.98,2.21,2.01,22,,,,
02-01-2021 07:30,3F42A75F,Mumbai,3.99,4.19,3.98,32,,,,
02-01-2021 07:45,3F42A75F,Mumbai,1.27,1.26,1.24,32,,,,
02-01-2021 08:00,3F42A75F,Mumbai,3.64,3.91,3.49,18,,,,
02-01-2021 08:15,3F42A75F,Mumbai,2.23,2.47,2.33,22,,,,
02-01-2021 08:30,3F42A75F,Mumbai,1.62,1.78,1.68,21,,,,
02-01-2021 08:45,3F42A75F,Mumbai,3.01,3.38,3.02,21,,,,
02-01-2021 09:00,3F42A75F,Mumbai,0.55,0.65,0.56,10,,,,
02-01-2021 09:15,3F42A75F,Mumbai,3.49,4,3.44,33,,,,
02-01-2021 09:30,3F42A75F,Mumbai,0.75,0.73,0.73,21,,,,
02-01-2021 09:45,3F42A75F,Mumbai,2.12,2.39,2.15,23,,,,
02-01-2021 10:00,3F42A75F,Mumbai,1.81,2.02,1.75,11,,,,
02-01-2021 10:15,3F42A75F,Mumbai,3.7,3.6,3.58,21,,,,
02-01-2021 10:30,3F42A75F,Mumbai,3.02,3.19,2.92,12,,,,
02-01-2021 10:45,3F42A75F,Mumbai,2.42,2.36,2.33,35,,,,
02-01-2021 11:00,3F42A75F,Mumbai,3.31,3.3,3.25,17,,,,
02-01-2021 11:15,3F42A75F,Mumbai,3.14,3.33,3.08,16,,,,
02-01-2021 11:30,3F42A75F,Mumbai,2.17,2.3,2.26,30,,,,
02-01-2021 11:45,3F42A75F,Mumbai,1.43,1.66,1.45,36,,,,
02-01-2021 12:00,3F42A75F,Mumbai,1.01,1.16,0.99,14,,,,
02-01-2021 12:15,3F42A75F,Mumbai,2.49,2.88,2.56,17,,,,
02-01-2021 12:30,3F42A75F,Mumbai,4.21,4.78,4.09,12,,,,
02-01-2021 12:45,3F42A75F,Mumbai,2.37,2.61,2.45,13,,,,
02-01-2021 13:00,3F42A75F,Mumbai,2.81,3.16,2.87,24,,,,
02-01-2021 13:15,3F42A75F,Mumbai,2.51,2.69,2.46,16,,,,
02-01-2021 13:30,3F42A75F,Mumbai,0.99,1,0.99,17,,,,
02-01-2021 13:45,3F42A75F,Mumbai,4.07,4.5,4.04,14,,,,
02-01-2021 14:00,3F42A75F,Mumbai,2.51,2.84,2.51,39,,,,
02-01-2021 14:15,3F42A75F,Mumbai,1.34,1.44,1.31,33,,,,
02-01-2021 14:30,3F42A75F,Mumbai,4.63,4.75,4.64,22,,,,
02-01-2021 14:45,3F42A75F,Mumbai,1.65,1.74,1.61,31,,,,
02-01-2021 15:00,3F42A75F,Mumbai,4.23,4.52,4.34,38,,,,
02-01-2021 15:15,3F42A75F,Mumbai,1.63,1.73,1.61,20,,,,
02-01-2021 15:30,3F42A75F,Mumbai,0.55,0.55,0.54,34,,,,
02-01-2021 15:45,3F42A75F,Mumbai,3.29,3.45,3.45,32,,,,
02-01-2021 16:00,3F42A75F,Mumbai,4.25,4.66,4.19,27,,,,
02-01-2021 16:15,3F42A75F,Mumbai,3.51,4.19,3.58,31,,,,
02-01-2021 16:30,3F42A75F,Mumbai,0.87,0.84,0.84,40,,,,
02-01-2021 16:45,3F42A75F,Mumbai,4,4.01,3.86,28,,,,
02-01-2021 17:00,3F42A75F,Mumbai,2.34,2.65,2.32,30,,,,
02-01-2021 17:15,3F42A75F,Mumbai,4.42,4.59,4.27,32,,,,
02-01-2021 17:30,3F42A75F,Mumbai,3.52,4.15,3.62,10,,,,
02-01-2021 17:45,3F42A75F,Mumbai,0.5,0.54,0.51,31,,,,
02-01-2021 18:00,3F42A75F,Mumbai,2.49,2.75,2.53,31,,,,
02-01-2021 18:15,3F42A75F,Mumbai,4.63,4.79,4.41,12,,,,
02-01-2021 18:30,3F42A75F,Mumbai,1.66,1.68,1.61,16,,,,
02-01-2021 18:45,3F42A75F,Mumbai,3.96,4.31,4,26,,,,
02-01-2021 19:00,3F42A75F,Mumbai,3.61,4.05,3.61,26,,,,
02-01-2021 19:15,3F42A75F,Mumbai,2.49,2.66,2.53,31,,,,
02-01-2021 19:30,3F42A75F,Mumbai,1.61,1.8,1.65,31,,,,
02-01-2021 19:45,3F42A75F,Mumbai,2.63,2.91,2.73,15,,,,
02-01-2021 20:00,3F42A75F,Mumbai,3.5,3.64,3.52,37,,,,
02-01-2021 20:15,3F42A75F,Mumbai,3.28,3.24,3.17,28,,,,
02-01-2021 20:30,3F42A75F,Mumbai,0.94,0.93,0.91,37,,,,
02-01-2021 20:45,3F42A75F,Mumbai,4.43,4.78,4.42,37,,,,
02-01-2021 21:00,3F42A75F,Mumbai,4.25,4.47,4.37,24,,,,
02-01-2021 21:15,3F42A75F,Mumbai,2.74,3.13,2.83,27,,,,
02-01-2021 21:30,3F42A75F,Mumbai,1.15,1.33,1.16,22,,,,
02-01-2021 21:45,3F42A75F,Mumbai,2.25,2.56,2.33,32,,,,
02-01-2021 22:00,3F42A75F,Mumbai,2.89,3.23,3,15,,,,
02-01-2021 22:15,3F42A75F,Mumbai,3.64,3.82,3.48,23,,,,
02-01-2021 22:30,3F42A75F,Mumbai,1.18,1.24,1.15,32,,,,
02-01-2021 22:45,3F42A75F,Mumbai,2.39,2.5,2.49,38,,,,
02-01-2021 23:00,3F42A75F,Mumbai,3.85,4.06,4.01,26,,,,
02-01-2021 23:15,3F42A75F,Mumbai,3.49,3.79,3.58,20,,,,
02-01-2021 23:30,3F42A75F,Mumbai,1.23,1.39,1.27,28,,,,
02-01-2021 23:45,3F42A75F,Mumbai,4.15,4.62,4.25,15,,,,
03-01-2021 00:00,3F42A75F,Mumbai,4.07,4.1,4.09,15,,,,
03-01-2021 00:15,3F42A75F,Mumbai,2.83,2.89,2.77,20,,,,
03-01-2021 00:30,3F42A75F,Mumbai,2.64,2.8,2.69,15,,,,
03-01-2021 00:45,3F42A75F,Mumbai,3.92,4.4,4.08,19,,,,
03-01-2021 01:00,3F42A75F,Mumbai,0.93,1.01,0.9,32,,,,
03-01-2021 01:15,3F42A75F,Mumbai,4.15,4.78,4.21,36,,,,
03-01-2021 01:30,3F42A75F,Mumbai,3.13,3.23,3.09,31,,,,
03-01-2021 01:45,3F42A75F,Mumbai,4.23,4.58,4.23,26,,,,
03-01-2021 02:00,3F42A75F,Mumbai,2.35,2.37,2.31,24,,,,
03-01-2021 02:15,3F42A75F,Mumbai,0.96,1.08,1.01,36,,,,
03-01-2021 02:30,3F42A75F,Mumbai,3.18,3.4,3.17,26,,,,
03-01-2021 02:45,3F42A75F,Mumbai,1.39,1.6,1.44,40,,,,
03-01-2021 03:00,3F42A75F,Mumbai,0.53,0.53,0.52,17,,,,
03-01-2021 03:15,3F42A75F,Mumbai,3.85,4.48,3.88,26,,,,
03-01-2021 03:30,3F42A75F,Mumbai,2.51,2.68,2.45,10,,,,
03-01-2021 03:45,3F42A75F,Mumbai,3.9,3.84,3.76,33,,,,
03-01-2021 04:00,3F42A75F,Mumbai,4.08,3.99,3.98,29,,,,
03-01-2021 04:15,3F42A75F,Mumbai,3.69,4.28,3.68,38,,,,
03-01-2021 04:30,3F42A75F,Mumbai,3.41,3.42,3.37,20,,,,
03-01-2021 04:45,3F42A75F,Mumbai,0.46,0.52,0.46,11,,,,
03-01-2021 05:00,3F42A75F,Mumbai,2.75,3.06,2.65,25,,,,
03-01-2021 05:15,3F42A75F,Mumbai,0.89,0.97,0.89,33,,,,
03-01-2021 05:30,3F42A75F,Mumbai,1.98,2.08,2.06,22,,,,
03-01-2021 05:45,3F42A75F,Mumbai,2.21,2.43,2.16,16,,,,
03-01-2021 06:00,3F42A75F,Mumbai,3.23,3.39,3.13,12,,,,
03-01-2021 06:15,3F42A75F,Mumbai,1.77,1.84,1.78,16,,,,
03-01-2021 06:30,3F42A75F,Mumbai,3.57,3.6,3.5,27,,,,
03-01-2021 06:45,3F42A75F,Mumbai,2.31,2.24,2.24,40,,,,
03-01-2021 07:00,3F42A75F,Mumbai,3.99,4.05,3.85,10,,,,
03-01-2021 07:15,3F42A75F,Mumbai,4.09,4.74,4.27,28,,,,
03-01-2021 07:30,3F42A75F,Mumbai,1.24,1.42,1.28,38,,,,
03-01-2021 07:45,3F42A75F,Mumbai,4.6,4.92,4.48,32,,,,
03-01-2021 08:00,3F42A75F,Mumbai,2.54,2.65,2.49,38,,,,
03-01-2021 08:15,3F42A75F,Mumbai,2.12,2.57,2.2,28,,,,
03-01-2021 08:30,3F42A75F,Mumbai,0.94,1.04,0.94,11,,,,
03-01-2021 08:45,3F42A75F,Mumbai,3.18,3.33,3.03,39,,,,
03-01-2021 09:00,3F42A75F,Mumbai,1.49,1.73,1.47,33,,,,
03-01-2021 09:15,3F42A75F,Mumbai,2.55,2.75,2.68,26,,,,
03-01-2021 09:30,3F42A75F,Mumbai,1.39,1.43,1.34,38,,,,
03-01-2021 09:45,3F42A75F,Mumbai,2.89,3.02,2.84,22,,,,
03-01-2021 10:00,3F42A75F,Mumbai,3.57,4.15,3.54,16,,,,
03-01-2021 10:15,3F42A75F,Mumbai,1.51,1.69,1.47,21,,,,
03-01-2021 10:30,3F42A75F,Mumbai,2.14,2.13,2.11,39,,,,
03-01-2021 10:45,3F42A75F,Mumbai,1.54,1.64,1.5,30,,,,
03-01-2021 11:00,3F42A75F,Mumbai,4.94,4.87,4.83,40,,,,
03-01-2021 11:15,3F42A75F,Mumbai,1.98,2.12,2.02,28,,,,
03-01-2021 11:30,3F42A75F,Mumbai,3.05,3.67,3.18,21,,,,
03-01-2021 11:45,3F42A75F,Mumbai,1.84,2.17,1.9,34,,,,
03-01-2021 12:00,3F42A75F,Mumbai,4.04,4.25,4.03,31,,,,
03-01-2021 12:15,3F42A75F,Mumbai,2.41,2.76,2.46,21,,,,
03-01-2021 12:30,3F42A75F,Mumbai,2.14,2.57,2.25,17,,,,
03-01-2021 12:45,3F42A75F,Mumbai,1.54,1.78,1.53,22,,,,
03-01-2021 13:00,3F42A75F,Mumbai,3,3.4,3.13,16,,,,
03-01-2021 13:15,3F42A75F,Mumbai,4.49,4.29,4.29,25,,,,
03-01-2021 13:30,3F42A75F,Mumbai,4.27,4.27,4.15,22,,,,
03-01-2021 13:45,3F42A75F,Mumbai,3.52,4.25,3.65,36,,,,
03-01-2021 14:00,3F42A75F,Mumbai,0.65,0.71,0.68,25,,,,
03-01-2021 14:15,3F42A75F,Mumbai,3.48,3.99,3.66,13,,,,
03-01-2021 14:30,3F42A75F,Mumbai,3.26,3.76,3.4,11,,,,
03-01-2021 14:45,3F42A75F,Mumbai,3.47,3.76,3.65,29,,,,
03-01-2021 15:00,3F42A75F,Mumbai,1.19,1.29,1.24,33,,,,
03-01-2021 15:15,3F42A75F,Mumbai,4.27,4.94,4.31,38,,,,
03-01-2021 15:30,3F42A75F,Mumbai,1.81,2.01,1.87,21,,,,
03-01-2021 15:45,3F42A75F,Mumbai,1.59,1.7,1.58,29,,,,
03-01-2021 16:00,3F42A75F,Mumbai,1.56,1.6,1.55,30,,,,
03-01-2021 16:15,3F42A75F,Mumbai,0.99,1.11,0.95,36,,,,
03-01-2021 16:30,3F42A75F,Mumbai,1.62,1.66,1.64,24,,,,
03-01-2021 16:45,3F42A75F,Mumbai,2.15,2.33,2.1,13,,,,
03-01-2021 17:00,3F42A75F,Mumbai,2.62,2.69,2.57,14,,,,
03-01-2021 17:15,3F42A75F,Mumbai,1.57,1.87,1.61,14,,,,
03-01-2021 17:30,3F42A75F,Mumbai,2.7,2.94,2.76,30,,,,
03-01-2021 17:45,3F42A75F,Mumbai,2.71,2.6,2.6,31,,,,
03-01-2021 18:00,3F42A75F,Mumbai,2.16,2.39,2.22,38,,,,
03-01-2021 18:15,3F42A75F,Mumbai,3.11,3.33,3.11,36,,,,
03-01-2021 18:30,3F42A75F,Mumbai,2.76,2.97,2.67,30,,,,
03-01-2021 18:45,3F42A75F,Mumbai,4.24,4.39,4.25,36,,,,
03-01-2021 19:00,3F42A75F,Mumbai,2.55,2.67,2.59,19,,,,
03-01-2021 19:15,3F42A75F,Mumbai,0.69,0.82,0.71,14,,,,
03-01-2021 19:30,3F42A75F,Mumbai,2.83,3.48,2.97,27,,,,
03-01-2021 19:45,3F42A75F,Mumbai,4.53,4.96,4.67,31,,,,
03-01-2021 20:00,3F42A75F,Mumbai,1.4,1.4,1.4,30,,,,
03-01-2021 20:15,3F42A75F,Mumbai,3.96,4.53,3.93,40,,,,
03-01-2021 20:30,3F42A75F,Mumbai,4.07,4.5,4.04,40,,,,
03-01-2021 20:45,3F42A75F,Mumbai,4.18,4.11,4.08,31,,,,
03-01-2021 21:00,3F42A75F,Mumbai,1.61,1.73,1.55,18,,,,
03-01-2021 21:15,3F42A75F,Mumbai,3.95,4.42,3.98,14,,,,
03-01-2021 21:30,3F42A75F,Mumbai,3.92,4.57,3.94,13,,,,
03-01-2021 21:45,3F42A75F,Mumbai,0.94,1.1,0.96,12,,,,
03-01-2021 22:00,3F42A75F,Mumbai,2.64,3.01,2.58,29,,,,
03-01-2021 22:15,3F42A75F,Mumbai,0.93,1.05,0.94,30,,,,
03-01-2021 22:30,3F42A75F,Mumbai,3.71,3.91,3.71,15,,,,
03-01-2021 22:45,3F42A75F,Mumbai,1.72,1.94,1.76,31,,,,
03-01-2021 23:00,3F42A75F,Mumbai,2.37,2.67,2.35,14,,,,
03-01-2021 23:15,3F42A75F,Mumbai,2,2.2,1.92,28,,,,
03-01-2021 23:30,3F42A75F,Mumbai,3.39,3.6,3.35,14,,,,
03-01-2021 23:45,3F42A75F,Mumbai,0.49,0.53,0.51,20,,,,
04-01-2021 00:00,3F42A75F,Mumbai,5.09,4.98,4.85,29,,,,
04-01-2021 00:15,3F42A75F,Mumbai,2.73,3.18,2.73,33,,,,
04-01-2021 00:30,3F42A75F,Mumbai,1.3,1.5,1.3,13,,,,
04-01-2021 00:45,3F42A75F,Mumbai,3.93,4.49,4,40,,,,
04-01-2021 01:00,3F42A75F,Mumbai,1.81,2,1.73,28,,,,
04-01-2021 01:15,3F42A75F,Mumbai,3.48,3.7,3.66,27,,,,
04-01-2021 01:30,3F42A75F,Mumbai,2.24,2.45,2.25,37,,,,
04-01-2021 01:45,3F42A75F,Mumbai,4.23,4.91,4.22,18,,,,
04-01-2021 02:00,3F42A75F,Mumbai,2.35,2.75,2.46,27,,,,
04-01-2021 02:15,3F42A75F,Mumbai,2.6,2.76,2.64,19,,,,
04-01-2021 02:30,3F42A75F,Mumbai,1.06,1.07,1.05,32,,,,
04-01-2021 02:45,3F42A75F,Mumbai,1.99,2.04,1.9,34,,,,
04-01-2021 03:00,3F42A75F,Mumbai,1.38,1.36,1.34,13,,,,
04-01-2021 03:15,3F42A75F,Mumbai,2.93,3.43,3.06,15,,,,
04-01-2021 03:30,3F42A75F,Mumbai,1.22,1.33,1.24,27,,,,
04-01-2021 03:45,3F42A75F,Mumbai,2.1,2.14,2.05,13,,,,
04-01-2021 04:00,3F42A75F,Mumbai,4.19,4.8,4.2,27,,,,
04-01-2021 04:15,3F42A75F,Mumbai,1.8,2.02,1.84,29,,,,
04-01-2021 04:30,3F42A75F,Mumbai,0.78,0.9,0.82,34,,,,
04-01-2021 04:45,3F42A75F,Mumbai,3.71,3.94,3.79,28,,,,
04-01-2021 05:00,3F42A75F,Mumbai,1.77,2.03,1.79,20,,,,
04-01-2021 05:15,3F42A75F,Mumbai,1.72,1.8,1.64,16,,,,
04-01-2021 05:30,3F42A75F,Mumbai,2.68,3.11,2.65,23,,,,
04-01-2021 05:45,3F42A75F,Mumbai,3.52,3.68,3.51,19,,,,
04-01-2021 06:00,3F42A75F,Mumbai,1.65,1.85,1.7,12,,,,
04-01-2021 06:15,3F42A75F,Mumbai,3.84,4.3,3.74,32,,,,
04-01-2021 06:30,3F42A75F,Mumbai,3.05,3.1,3.03,24,,,,
04-01-2021 06:45,3F42A75F,Mumbai,0.82,0.9,0.79,22,,,,
04-01-2021 07:00,3F42A75F,Mumbai,2.01,2.46,2.09,11,,,,
04-01-2021 07:15,3F42A75F,Mumbai,4.54,4.63,4.39,35,,,,
04-01-2021 07:30,3F42A75F,Mumbai,1.5,1.73,1.53,36,,,,
04-01-2021 07:45,3F42A75F,Mumbai,1.23,1.42,1.27,22,,,,
04-01-2021 08:00,3F42A75F,Mumbai,3.12,3.22,2.98,12,,,,
04-01-2021 08:15,3F42A75F,Mumbai,3.18,3.31,3.19,21,,,,
04-01-2021 08:30,3F42A75F,Mumbai,3.01,3.35,3.16,39,,,,
04-01-2021 08:45,3F42A75F,Mumbai,2.38,2.35,2.29,31,,,,
04-01-2021 09:00,3F42A75F,Mumbai,3.61,3.97,3.67,27,,,,
04-01-2021 09:15,3F42A75F,Mumbai,1.36,1.37,1.33,20,,,,
04-01-2021 09:30,3F42A75F,Mumbai,3.68,3.85,3.85,12,,,,
04-01-2021 09:45,3F42A75F,Mumbai,0.82,0.9,0.86,24,,,,
04-01-2021 10:00,3F42A75F,Mumbai,4.4,4.31,4.31,19,,,,
04-01-2021 10:15,3F42A75F,Mumbai,2.62,2.9,2.51,15,,,,
04-01-2021 10:30,3F42A75F,Mumbai,1.52,1.7,1.52,22,,,,
04-01-2021 10:45,3F42A75F,Mumbai,1.99,2.24,1.92,14,,,,
04-01-2021 11:00,3F42A75F,Mumbai,2.13,2.45,2.16,13,,,,
04-01-2021 11:15,3F42A75F,Mumbai,3.17,3.2,3.12,27,,,,
04-01-2021 11:30,3F42A75F,Mumbai,1.85,1.78,1.78,30,,,,
04-01-2021 11:45,3F42A75F,Mumbai,1.63,1.86,1.64,10,,,,
04-01-2021 12:00,3F42A75F,Mumbai,0.55,0.62,0.56,20,,,,
04-01-2021 12:15,3F42A75F,Mumbai,2.35,2.44,2.25,34,,,,
04-01-2021 12:30,3F42A75F,Mumbai,3.34,3.4,3.35,20,,,,
04-01-2021 12:45,3F42A75F,Mumbai,1.95,2.26,2.03,15,,,,
04-01-2021 13:00,3F42A75F,Mumbai,2.34,2.63,2.39,20,,,,
04-01-2021 13:15,3F42A75F,Mumbai,4.15,4.35,4.07,20,,,,
04-01-2021 13:30,3F42A75F,Mumbai,3.24,3.86,3.38,34,,,,
04-01-2021 13:45,3F42A75F,Mumbai,3.82,4.22,3.74,29,,,,
04-01-2021 14:00,3F42A75F,Mumbai,2.6,3.04,2.58,14,,,,
04-01-2021 14:15,3F42A75F,Mumbai,1.61,1.66,1.57,38,,,,
04-01-2021 14:30,3F42A75F,Mumbai,3.16,3.38,3.23,11,,,,
04-01-2021 14:45,3F42A75F,Mumbai,4.2,4.12,4.07,24,,,,
04-01-2021 15:00,3F42A75F,Mumbai,1.92,2.32,2.01,29,,,,
04-01-2021 15:15,3F42A75F,Mumbai,1.74,1.93,1.74,19,,,,
04-01-2021 15:30,3F42A75F,Mumbai,4.76,4.99,4.71,11,,,,
04-01-2021 15:45,3F42A75F,Mumbai,2.57,2.86,2.53,14,,,,
04-01-2021 16:00,3F42A75F,Mumbai,4.7,4.94,4.78,30,,,,
04-01-2021 16:15,3F42A75F,Mumbai,2.49,2.77,2.49,36,,,,
04-01-2021 16:30,3F42A75F,Mumbai,4.13,4.78,4.27,26,,,,
04-01-2021 16:45,3F42A75F,Mumbai,1.28,1.22,1.22,38,,,,
04-01-2021 17:00,3F42A75F,Mumbai,1.06,1.16,1.04,12,,,,
04-01-2021 17:15,3F42A75F,Mumbai,3.8,4.38,3.85,14,,,,
04-01-2021 17:30,3F42A75F,Mumbai,3.22,3.85,3.33,38,,,,
04-01-2021 17:45,3F42A75F,Mumbai,1.7,1.99,1.76,10,,,,
04-01-2021 18:00,3F42A75F,Mumbai,2.58,2.73,2.68,33,,,,
04-01-2021 18:15,3F42A75F,Mumbai,1.17,1.27,1.21,13,,,,
04-01-2021 18:30,3F42A75F,Mumbai,4.09,3.97,3.94,31,,,,
04-01-2021 18:45,3F42A75F,Mumbai,1.07,1.07,1.05,32,,,,
04-01-2021 19:00,3F42A75F,Mumbai,3.71,4.27,3.88,37,,,,
04-01-2021 19:15,3F42A75F,Mumbai,4.02,4.3,4.02,29,,,,
04-01-2021 19:30,3F42A75F,Mumbai,2.75,2.91,2.62,39,,,,
04-01-2021 19:45,3F42A75F,Mumbai,3.73,4.2,3.59,40,,,,
04-01-2021 20:00,3F42A75F,Mumbai,4.06,4.08,3.92,29,,,,
04-01-2021 20:15,3F42A75F,Mumbai,3.56,3.91,3.72,35,,,,
04-01-2021 20:30,3F42A75F,Mumbai,1.08,1.24,1.06,28,,,,
04-01-2021 20:45,3F42A75F,Mumbai,1.23,1.29,1.25,36,,,,
04-01-2021 21:00,3F42A75F,Mumbai,0.76,0.81,0.77,30,,,,
04-01-2021 21:15,3F42A75F,Mumbai,2.9,3.03,2.82,35,,,,
04-01-2021 21:30,3F42A75F,Mumbai,0.48,0.52,0.47,23,,,,
04-01-2021 21:45,3F42A75F,Mumbai,1.99,2.27,2.06,34,,,,
04-01-2021 22:00,3F42A75F,Mumbai,2.44,2.83,2.51,14,,,,
04-01-2021 22:15,3F42A75F,Mumbai,1.39,1.57,1.35,35,,,,
04-01-2021 22:30,3F42A75F,Mumbai,4.45,4.9,4.47,36,,,,
04-01-2021 22:45,3F42A75F,Mumbai,2.59,2.61,2.58,19,,,,
04-01-2021 23:00,3F42A75F,Mumbai,1.59,1.63,1.59,15,,,,
04-01-2021 23:15,3F42A75F,Mumbai,4.23,4.7,4.32,36,,,,
04-01-2021 23:30,3F42A75F,Mumbai,0.5,0.51,0.5,19,,,,
04-01-2021 23:45,3F42A75F,Mumbai,4.14,4.52,4.35,20,,,,
05-01-2021 00:00,3F42A75F,Mumbai,3.05,3.34,3.1,32,,,,
05-01-2021 00:15,3F42A75F,Mumbai,3.38,3.46,3.41,10,,,,
05-01-2021 00:30,3F42A75F,Mumbai,1.65,1.95,1.7,15,,,,
05-01-2021 00:45,3F42A75F,Mumbai,3.29,3.18,3.16,30,,,,
05-01-2021 01:00,3F42A75F,Mumbai,4.22,4.64,4.05,17,,,,
05-01-2021 01:15,3F42A75F,Mumbai,1.06,1.14,1.07,21,,,,
05-01-2021 01:30,3F42A75F,Mumbai,2.93,2.98,2.89,16,,,,
05-01-2021 01:45,3F42A75F,Mumbai,1,1.05,1.01,14,,,,
05-01-2021 02:00,3F42A75F,Mumbai,1.69,1.82,1.76,37,,,,
05-01-2021 02:15,3F42A75F,Mumbai,2.23,2.35,2.13,36,,,,
05-01-2021 02:30,3F42A75F,Mumbai,1.17,1.28,1.12,30,,,,
05-01-2021 02:45,3F42A75F,Mumbai,4.7,4.98,4.64,15,,,,
05-01-2021 03:00,3F42A75F,Mumbai,0.91,0.94,0.88,17,,,,
05-01-2021 03:15,3F42A75F,Mumbai,3.81,3.87,3.81,40,,,,
05-01-2021 03:30,3F42A75F,Mumbai,0.86,0.9,0.83,32,,,,
05-01-2021 03:45,3F42A75F,Mumbai,1.91,1.99,1.99,13,,,,
05-01-2021 04:00,3F42A75F,Mumbai,1.15,1.21,1.16,11,,,,
05-01-2021 04:15,3F42A75F,Mumbai,3.34,3.37,3.18,37,,,,
05-01-2021 04:30,3F42A75F,Mumbai,3.21,3.37,3.12,16,,,,
05-01-2021 04:45,3F42A75F,Mumbai,3.2,3.31,3.3,20,,,,
05-01-2021 05:00,3F42A75F,Mumbai,2.73,2.93,2.63,21,,,,
05-01-2021 05:15,3F42A75F,Mumbai,1.66,1.72,1.72,19,,,,
05-01-2021 05:30,3F42A75F,Mumbai,3.38,3.5,3.49,30,,,,
05-01-2021 05:45,3F42A75F,Mumbai,0.96,0.98,0.93,14,,,,
05-01-2021 06:00,3F42A75F,Mumbai,4.05,4.88,4.23,25,,,,
05-01-2021 06:15,3F42A75F,Mumbai,3.38,3.88,3.32,33,,,,
05-01-2021 06:30,3F42A75F,Mumbai,0.5,0.55,0.49,36,,,,
05-01-2021 06:45,3F42A75F,Mumbai,1.11,1.21,1.07,16,,,,
05-01-2021 07:00,3F42A75F,Mumbai,1.07,1.04,1.03,26,,,,
05-01-2021 07:15,3F42A75F,Mumbai,3.2,3.56,3.23,15,,,,
